Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,trans_year,edad,val_trans_date,val_dob,val_amt,val_gender,val_is_fraud,val_amt_semantica,val_edad,val_lat_rango,val_long_rango,registro_valido,observaciones
114021,2020-07-31 05:19:01,30344654314976,"fraud_Wiza, Schaden and Stark",misc_pos,187.43,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),,ea07b357f8e462a3cf85895b24bdfe6e,1375247941,40.488783000000005,-120.399477,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
352110,2020-11-03 21:25:37,4514242065619750,fraud_Heathcote LLC,shopping_net,1.49,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",,4ee6295bf5d2fec750547fcdc75863f8,1383513937,41.915628000000005,-104.488465,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
342529,2020-10-31 12:56:00,213199865312311,"fraud_Walter, Hettinger and Kessler",personal_care,10.26,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,,8d4215816603c46dfaa17d2c34e6922c,1383224160,34.001426,-84.58201600000001,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
364253,2020-11-09 16:46:28,6011197122270059,"fraud_Koss, Hansen and Lueilwitz",home,43.6,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,,439365c3da0aa1a121a125bd366fbabd,1384015588,41.432201,-71.770921,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
519783,2020-12-23 17:11:44,4789911625179723,"fraud_Windler, Goodwin and Kovacek",home,26.92,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",,c4b161d9a58b3c9f397b3a46afbe1391,1387818704,40.312112,-73.015499,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
177296,2020-08-22 20:55:37,30135235368675,fraud_Windler LLC,kids_pets,69.97,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",,d74699a87d709685d1fd368036341c3c,1377204937,39.536086,-94.51006,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
195648,2020-08-29 09:33:03,3529597810116815,fraud_Marks Inc,gas_transport,56.07,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,,58c12e5df2f0bb41a8b8ed580eccd95e,1377768783,39.929269,-77.85819000000001,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
159985,2020-08-16 16:44:00,4797297220948468262,"fraud_Bahringer, Osinski and Block",food_dining,17.89,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,,f4ff4800ff4fd5dca36dc70eb71355ce,1376671440,38.546503,-87.184567,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
441828,2020-12-07 01:25:48,676372984911,fraud_Harber Inc,gas_transport,61.18,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,,76eb7a8a56ef50b840a76c6a8bd55005,1386379548,39.041856,-98.222304,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
554046,2020-12-31 14:19:08,3590736522064285,"fraud_McLaughlin, Armstrong and Koepp",travel,4.99,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",,8ddfc4bce51ee4c9004feaebfb721884,1388499548,34.361448,-91.67138,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
115334,2020-07-31 19:01:21,4018105808392773675,fraud_Emmerich-Rau,personal_care,130.27,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",,c9c2a9d33c8e9238867b3dafb633b9cf,1375297281,40.864405,-73.82457600000001,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
49472,2020-07-07 20:45:57,346273234529002,fraud_Schroeder Group,health_fitness,63.52,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,,ddac8d85ddb4d7d99b9a7d41f64f5565,1373229957,37.623141,-79.551618,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
479564,2020-12-14 23:11:19,2720433095629877,"fraud_Streich, Dietrich and Barton",shopping_net,1.35,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",,fd6d4021d4e8a515e3e0a5f46324c264,1387062679,44.10758,-70.830678,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
549956,2020-12-30 05:50:55,5152054598359927,fraud_Bradtke PLC,grocery_pos,29.18,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,,4e717de5fd060a48f21e27033324b3f4,1388382655,30.672364,-89.118187,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
6876,2020-06-23 06:14:47,30266994494236,fraud_Bailey-Morar,grocery_pos,105.54,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,,8515993d5a1b334839a2a30bf65f4262,1371968087,37.115456,-78.252845,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
455536,2020-12-09 13:07:25,4265776278887457,fraud_Cartwright PLC,kids_pets,26.23,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",,88fe2e78732322e785563db013ecaaad,1386594445,35.906034000000005,-91.541969,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
10444,2020-06-24 07:11:27,573860193545,fraud_Heller-Langosh,gas_transport,94.42,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,,cfb789dbbf3d72c7adb0b8c49b251e27,1372057887,41.614197,-88.663404,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
272144,2020-09-29 20:33:49,30560609640617,fraud_Zulauf LLC,personal_care,24.03,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,,b331ed4f67bb6f9dab2c2bf77fca57cd,1380486829,40.541178,-91.810284,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
551142,2020-12-30 16:10:04,3559160581764413,fraud_Kilback Group,food_dining,59.39,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,,83af29ffff9a13a2616c3a7eac1c33af,1388419804,41.352716,-77.881861,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
248161,2020-09-20 03:36:45,4810789809665942990,fraud_Koss and Sons,gas_transport,55.66,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,,84a9ce9ba5695b5a30cedba50205cb4e,1379648205,39.006725,-82.956373,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
15972,2020-06-26 21:33:41,3583635130604947,fraud_Fisher-Schowalter,shopping_net,3.02,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,,59e8e5466a210170f795d84fdb6a88e1,1372282421,40.876666,-74.973506,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
33828,2020-07-02 22:48:44,372509258176510,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,3.53,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,,bf44a6b019451df9bf9a2a6d05fd1ad5,1372805324,43.778592,-83.059663,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
13385,2020-06-25 18:42:36,2296006538441789,fraud_Ernser-Lynch,food_dining,3.14,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,,2978d6a982da7c77dfa645d3b2535985,1372185756,40.515297,-74.961821,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
4829,2020-06-22 17:53:28,4502539526809429801,fraud_Schoen-Quigley,kids_pets,37.49,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,,fd1354a7cfaf476d7885167e721e9ba8,1371923608,36.741901,-92.240227,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
171669,2020-08-20 11:33:27,4755696071492,fraud_Kutch and Sons,grocery_pos,69.62,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,,e0266530fc59ea22d4ab275ab6742309,1376998407,33.406846,-96.620355,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
22135,2020-06-29 00:35:32,348789608637806,fraud_Welch Inc,misc_net,6.75,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,,5d450292c7278887a19f7534944abf8a,1372466132,41.443809,-98.804024,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
520450,2020-12-23 21:53:15,676298633337,fraud_Auer LLC,personal_care,67.42,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,,3512250b81f8f26b63a18683eb4c30bb,1387835595,40.278832,-80.377452,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
215985,2020-09-06 04:26:40,375237305371366,"fraud_Turner, Ruecker and Parisian",misc_pos,1.01,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,,1207978652b92a08a0aa0f7ac72277cf,1378441600,43.602876,-77.592575,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
60806,2020-07-12 16:08:34,3583793405872580,fraud_Hermann-Gaylord,misc_pos,7.06,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,,fc0d71f776eaf1b773739795cf86316b,1373645314,35.208055,-99.3889,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
392361,2020-11-22 11:42:53,213113338379864,fraud_Hudson-Ratke,grocery_pos,78.11,Larry,Vaughan,M,83555 Melinda Spurs,Kingsville,MD,21087,39.4558,-76.4147,5451,Science writer,,908b3c29381f5a4a8d0215ff73e469b6,1385120573,39.194137,-76.10446800000001,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
146442,2020-08-11 05:59:09,30407675418785,fraud_Kutch LLC,gas_transport,53.59,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,,0fc4e821895ff6d2e354492e6bdf41c2,1376200749,42.116837,-77.55184200000001,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
468584,2020-12-13 03:09:23,4707867759656333,fraud_Durgan-Auer,misc_net,18.29,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",,acc4042948f173fdddb0997ff43a4f85,1386904163,37.495317,-83.199277,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
64474,2020-07-13 15:27:35,30235438713303,fraud_Howe Ltd,misc_pos,9.41,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,,d0926e034f21b2dd2cd3ba41b3aae37d,1373729255,38.742369,-82.678457,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
308200,2020-10-16 05:10:49,3514865930894695,fraud_Lockman Ltd,grocery_pos,141.59,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,,57f091e4cdd15917bf484cd9b88e551f,1381900249,33.449047,-106.573809,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
347434,2020-11-02 11:35:02,4102003771126577611,"fraud_Hayes, Marquardt and Dibbert",misc_net,2.34,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,,26aaa26d330def491e484e17653e66c3,1383392102,32.313986,-97.646611,0,2020.0,,True,False,True,True,True,True,False,True,True,False,Fecha nacimiento inválida | Edad fuera de rango (18-120)
422816,2020-12-02 04:27:10,180072527505094,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,3d684f106e34d763ed2cbe831be8082f,1385958430,35.172654,-81.06810899999999,0,2020.0,67.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
192908,2020-08-28 03:10:43,4045036286570100739,fraud_Howe Ltd,misc_pos,,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,6e4fcbca866980133a4219ce320cdcda,1377659443,39.857217,-75.260281,0,2020.0,92.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
112288,2020-07-30 10:33:59,4158008602445,"fraud_Mosciski, Gislason and Mertz",grocery_pos,,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,1979-12-27,a20049af36a3946f513efd0bdc398496,1375180439,44.33071,-93.799965,0,2020.0,41.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
162835,2020-08-17 12:43:14,36078114201167,fraud_Adams-Barrows,health_fitness,,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,0719dbc89c5cb015169f05eb6607a0ca,1376743394,36.911341,-82.28085899999999,0,2020.0,94.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
387484,2020-11-19 21:56:38,4119762878330989,"fraud_Berge, Kautzer and Harris",personal_care,,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,3ab85ec6321cf01083abb68ef1e7c917,1384898198,41.509706,-90.091463,0,2020.0,75.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
163945,2020-08-17 18:09:52,3586008444788268,"fraud_Cormier, Stracke and Thiel",entertainment,,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,a3fc14e4e07f3d89352cd38e5c24e0a5,1376762992,47.499892,-122.020082,0,2020.0,36.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
372319,2020-11-13 07:39:04,2254799658404120,fraud_Koepp-Witting,grocery_pos,,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,e75a024824b9a36339986f0e974be857,1384328344,30.315422,-83.176128,0,2020.0,33.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
183527,2020-08-24 16:53:29,4302480582202074,fraud_Wuckert-Goldner,home,,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,2dadb6340f48b7cb66b26cc5b480bed4,1377363209,42.28257,-85.94288900000001,0,2020.0,25.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
525729,2020-12-25 13:24:05,213112402583773,fraud_Keeling-Crist,misc_pos,,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,14a42ff7aaf949ac3c1e4e55fcb896bf,1387977845,34.72016,-81.91764599999999,0,2020.0,36.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
323272,2020-10-22 17:28:03,4229733778084049,fraud_Keeling-Crist,misc_pos,,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,371d6bdccfef9ecd6e153c65f00f50ae,1382462883,37.643424,-85.563815,0,2020.0,30.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
204760,2020-09-01 00:44:05,6011148190095209,fraud_Rowe-Vandervort,grocery_net,,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,9248086a58506a7f0e56ee2243d3d444,1377996245,37.752226,-123.014023,0,2020.0,29.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
273030,2020-09-30 06:45:44,4344955088481397,"fraud_Herman, Treutel and Dickens",misc_net,,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,a0af680107112d80f2a28f48ffbed1cf,1380523544,40.596825,-78.98429399999999,0,2020.0,44.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
92482,2020-07-23 10:17:21,4471568287204,fraud_Kutch and Sons,grocery_pos,,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,7d22c5734242b8da5d9889cd2e491a5e,1374574641,37.388235,-79.035291,0,2020.0,93.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
327482,2020-10-24 23:27:04,3597337756918966,"fraud_Durgan, Gislason and Spencer",home,,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,cd0c99c9bb293e4a40616db538520809,1382657224,40.649432,-76.072765,0,2020.0,68.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
437276,2020-12-06 06:37:45,4099707841315751,fraud_Bins-Rice,gas_transport,,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,89eb7d19c7089846ec980f05493b554e,1386311865,38.307268,-77.805516,0,2020.0,45.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
506632,2020-12-21 06:36:02,4996263498048679,fraud_Conroy-Cruickshank,gas_transport,,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,00576b5dd2a54a5deb9d133d7277e487,1387607762,41.394428000000005,-125.093884,0,2020.0,37.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
434071,2020-12-05 13:22:18,370612217861404,fraud_Schimmel-Olson,kids_pets,,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,8db7c4fb14b2ec99a68568dc0f5cfc20,1386249738,40.716083000000005,-74.75043000000001,0,2020.0,35.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
483359,2020-12-15 15:49:03,639023984367,fraud_Reynolds-Schinner,misc_pos,,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,34760f5778014306b0775f9b3a498887,1387122543,44.705753,-75.338566,0,2020.0,29.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
386253,2020-11-19 04:43:46,6526777409109795,fraud_Wisozk and Sons,misc_pos,,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.82300000000001,47211,Site engineer,1937-02-01,53a658bd9c6ef30eda0b6086944a689e,1384836226,41.451848,-74.13793299999999,0,2020.0,83.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
447360,2020-12-07 22:02:53,502012776709,"fraud_McDermott, Osinski and Morar",home,,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,96999c42627ee0dd5f018eea29e57046,1386453773,41.982491,-76.120531,0,2020.0,75.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
76935,2020-07-18 09:21:45,3566094707272327,fraud_Balistreri-Nader,misc_pos,,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,2182cc3e1e44494ed5e7efbf28535446,1374139305,33.99878,-119.220216,0,2020.0,49.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
89703,2020-07-21 22:45:29,4810789809665942990,fraud_Boyer-Reichert,shopping_net,,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,e91a19a5c7945be89209cc732b10a77e,1374446729,38.799855,-83.13633100000001,0,2020.0,32.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
365836,2020-11-10 03:22:15,180049032966888,"fraud_Monahan, Bogisich and Ledner",misc_pos,,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,840905705b569f4dd55391b32a4af95b,1384053735,47.435926,-90.940114,0,2020.0,34.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
186531,2020-08-25 12:20:30,180031190491743,fraud_Haag-Blanda,food_dining,,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,b27a64977ee0973ece4d69c7b3a771a0,1377433230,31.491803000000004,-87.678726,0,2020.0,48.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
545301,2020-12-29 10:41:25,30561214688470,"fraud_Olson, Becker and Koch",gas_transport,,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,afdd0a2c95508d75cc3011da39b75207,1388313685,40.257849,-76.221859,0,2020.0,22.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
512946,2020-12-22 06:08:53,180067151859700,fraud_Schamberger-O'Keefe,grocery_pos,,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,64415acacb4b1ac741d709872cf61bbb,1387692533,41.266341,-88.57131700000001,0,2020.0,28.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
443591,2020-12-07 09:52:30,5559857416065248,"fraud_Greenholt, Jacobi and Gleason",gas_transport,,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,b3ca86178eaa8ecbb73c1a6c029ecf1b,1386409950,41.097303,-121.737551,0,2020.0,75.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
34042,2020-07-03 01:10:18,376028110684021,"fraud_Quitzon, Green and Bashirian",shopping_pos,,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,b0ca4eed6668b69321f07f532cfa5788,1372813818,40.636249,-93.903205,0,2020.0,46.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
434906,2020-12-05 17:48:25,5540636818935089,fraud_Jast-McDermott,shopping_pos,,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,74e0ceb1e273a4a37f56dd2b5e6ce03d,1386265705,43.356278,-71.00895899999999,0,2020.0,35.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
115314,2020-07-31 18:47:52,38588538868506,fraud_Predovic Inc,shopping_net,,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,1e56b89215060e1d971332c3b7d612eb,1375296472,29.722296000000004,-102.367571,0,2020.0,30.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
151189,2020-08-12 22:02:47,4585132874641,fraud_Reichel LLC,personal_care,,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,567fe3263bc1a63683379ef6a006b1fb,1376344967,39.111979,-94.155325,0,2020.0,48.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
371827,2020-11-13 00:05:06,4424338559877976,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,b6c112c1d8c73f5bc91775f2387f65e4,1384301106,40.668503,-83.005863,0,2020.0,63.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
468018,2020-12-12 23:53:38,4671727014157745,fraud_Kilback LLC,food_dining,,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,03a982e3ca62e4058c7ebed86cb8f9ab,1386892418,40.888048,-85.11839,0,2020.0,65.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
254237,2020-09-22 05:22:42,4586810168620942,fraud_Roob LLC,grocery_net,,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,24f9da659027a16e3164d6cc1fa56362,1379827362,32.200595,-79.997164,0,2020.0,23.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
116204,2020-08-01 04:11:15,6011438889172900,fraud_Funk Group,grocery_net,,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,67d787214fb13bb72b583f872c164ec9,1375330275,33.581809,-90.901418,0,2020.0,27.0,True,True,False,True,True,False,True,True,True,False,Monto no numérico
